Series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,noc
SP.POP.GROW,1.9413721201686798,2.86968141880123,2.83726118876952,2.83525747834958,2.82329051835034,2.79597929982548,2.67732527000584,2.39116389511931,2.06480043037089,1.86080048358341,1.73434639804869,1.62858841825591,1.54761835676488,1.48541250020156,1.52890426285687,1.58507556184004,1.53295499700975,0.970820339769971,0.395681347590009,0.289519900469148,0.209094655248882,0.142595888882294,0.0877297155510589,0.0515697853749123,0.0422673882469883,0.0340071212127486,0.0236950957411873,0.322929267110215,0.560076413762006,0.448253075872916,0.353109861283759,0.28623898736679,0.25218150248715,0.233456876278729,0.239932251452116,0.24635980974319,0.217812767207215,0.461034507923036,0.678217063982799,0.628552419810384,0.607084495200795,0.58985755025645,0.573875805693953,0.582095066723764,0.597769223628224,0.566767391590509,0.525911996154802,0.420997859015547,0.275319741267334,0.198060566623799,0.222815868287058,0.212099021808403,-0.101342093995982,-0.384918761668145,-0.43328799977302,-0.473800875069268,-0.391825983174624,-0.276617487700869,-0.251703882324793,-0.18943275806294,0.28829020228429,0.722298202056167,0.790139166588327,0.852631300433594,-0.4525886237761938,TGA
EN.POP.DNST,113.12832194899829,96.3763888888889,99.15,102.001388888889,104.922222222222,107.897222222222,110.825,113.506944444444,115.875,118.051388888889,120.116666666667,122.088888888889,123.993055555556,125.848611111111,127.7875,129.829166666667,131.834722222222,133.120833333333,133.648611111111,134.036111111111,134.316666666667,134.508333333333,134.626388888889,134.695833333333,134.752777777778,134.798611111111,134.830555555556,135.266666666667,136.026388888889,136.6375,137.120833333333,137.513888888889,137.861111111111,138.183333333333,138.515277777778,138.856944444444,139.159722222222,139.802777777778,140.754166666667,141.641666666667,142.504166666667,143.347222222222,144.172222222222,145.013888888889,145.883333333333,146.7125,147.486111111111,148.108333333333,148.516666666667,148.811111111111,149.143055555556,149.459722222222,149.308333333333,148.734722222222,148.091666666667,147.391666666667,146.815277777778,146.409722222222,146.041666666667,145.765277777778,146.186111111111,147.245833333333,156.44308060109302,157.14170574064292,157.84033088019282,TGA
SP.POP.TOTL,67428.0,69391.0,71388.0,73441.0,75544.0,77686.0,79794.0,81725.0,83430.0,84997.0,86484.0,87904.0,89275.0,90611.0,92007.0,93477.0,94921.0,95847.0,96227.0,96506.0,96708.0,96846.0,96931.0,96981.0,97022.0,97055.0,97078.0,97392.0,97939.0,98379.0,98727.0,99010.0,99260.0,99492.0,99731.0,99977.0,100195.0,100658.0,101343.0,101982.0,102603.0,103210.0,103804.0,104410.0,105036.0,105633.0,106190.0,106638.0,106932.0,107144.0,107383.0,107611.0,107502.0,107089.0,106626.0,106122.0,105707.0,105415.0,105150.0,104951.0,105254.0,106017.0,106858.0,107773.0,113395.02529761905,TGA
AG.LND.TOTL.K2,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,TGA
SN.ITK.MSFI.ZS,137.7199999999998,135.75999999999976,133.79999999999973,131.8399999999997,129.87999999999965,127.91999999999962,125.95999999999958,123.99999999999955,122.03999999999996,120.07999999999993,118.11999999999989,116.15999999999985,114.19999999999982,112.23999999999978,110.27999999999975,108.31999999999971,106.35999999999967,104.39999999999964,102.4399999999996,100.47999999999956,98.51999999999953,96.55999999999995,94.59999999999991,92.63999999999987,90.67999999999984,88.7199999999998,86.75999999999976,84.79999999999973,82.83999999999969,80.87999999999965,78.91999999999962,76.95999999999958,74.99999999999955,73.03999999999996,71.07999999999993,69.11999999999989,67.15999999999985,65.19999999999982,63.23999999999978,61.279999999999745,59.31999999999971,57.35999999999967,55.399999999999636,53.4399999999996,51.47999999999956,49.51999999999998,47.559999999999945,45.59999999999991,43.63999999999987,41.679999999999836,39.7199999999998,37.75999999999976,35.79999999999973,33.83999999999969,31.879999999999654,29.919999999999618,27.95999999999958,25.999999999999545,23.2,23.2,20.4,17.6,16.199999999999818,14.239999999999782,12.279999999999745,TGA
NY.GDP.PCAP.KD,1210.9396714186005,1265.7517792794824,1320.5638871403644,1375.375995001261,1430.1881028621428,1485.0002107230248,1539.8123185839213,1594.6244264448032,1649.4365343056998,1704.2486421665817,1759.0607500274637,1813.8728578883602,1868.684965749242,1923.497073610124,1978.3091814710206,2033.1212893319025,2087.9333971927845,2142.745505053681,2197.557612914563,2252.369720775445,2307.1818286363414,2294.55194570073,2401.23522225881,2447.57483985622,2489.07099641495,2651.41398531037,2706.9469660988,2778.77860359884,2711.25782652588,2709.65582646076,2644.91202991192,2806.53683905051,2806.52216750337,2904.64251116328,3041.18999451639,3257.5500999006,3309.1505760168,3334.22893062785,3393.11866341395,3496.98365862747,3506.26614689813,3616.31929143514,3769.94193213706,3834.56798548027,3719.82546735577,3701.7996255279,3676.90919927038,3671.38808035297,3835.21159925602,3628.62077765815,3649.63535627062,3890.21770297783,3926.21508373269,3953.66611492546,4050.99328726867,4117.93104694205,4405.74941154047,4564.73687632076,4587.2801410509,4628.44801274001,4637.6754528706,4481.47835159304,4356.77157454493,4664.102466654484,4718.9145745153655,TGA
NY.GDP.PCAP.KD.ZG,4.027716589250716,3.97034798342699,3.9129793776032784,3.8556107717795527,3.798242165955841,3.7408735601321155,3.683504954308404,3.6261363484846783,3.5687677426609667,3.511399136837241,3.4540305310135295,3.396661925189804,3.3392933193660923,3.2819247135423666,3.224556107718655,3.1671875018949294,3.109818896071218,3.052450290247492,2.9950816844237806,2.937713078600055,2.8803444727763434,2.8229758669526177,4.6494164910047,1.92982416582343,1.69539888558302,6.5222321552596,2.09446661653362,2.65360342849874,-2.42987249813703,-0.0590869687655697,-2.38937343689918,6.11078203398606,-0.0005227633908333,3.49615423658661,4.70100822487896,7.11432385922393,1.58402709194768,0.757848699687798,1.76621743771534,3.06104812464822,0.265442712257212,3.13875615615709,4.24803863601755,1.71424532543323,-2.99231930582464,-0.484588376150015,-0.672387183949013,-0.150156520550155,4.46216840381808,-5.38668639920526,0.579134053959507,6.59195572220257,0.925330752757276,0.69917288297583,2.46169427346916,1.65237893342727,6.98939252059962,3.60863612360343,0.493856827697542,0.897435308576604,0.199363590239884,-3.36800414054153,-2.78271515032037,0.4134944223564361,0.35612581653272457,TGA
NY.GDP.DEFL.KD.ZG,13.83209201424205,13.64425867785468,13.456425341467366,13.268592005080052,13.080758668692738,12.892925332305367,12.705091995918053,12.51725865953074,12.329425323143369,12.141591986756055,11.95375865036874,11.765925313981427,11.578091977594056,11.390258641206742,11.202425304819428,11.014591968432057,10.826758632044744,10.63892529565743,10.451091959270116,10.263258622882745,10.075425286495431,9.887591950108117,7.86516631986629,8.25705979617679,6.51438333524841,10.2361565241786,16.1705682809915,11.0120446456462,9.06918385963478,6.80510088490409,12.2477472947643,9.46130272526871,7.44750453397872,0.0657706671105274,28.6260128335721,-4.45727901980722,1.24249899623425,-1.91780751141687,2.66045054281693,6.40127148686969,5.56815913394242,1.75836123059287,7.18945478180085,8.94293713611864,8.89119374234919,7.45446876652093,15.8632193273606,1.55902338768522,4.54430217175121,4.97438964306124,7.74060878353519,0.476902167488831,4.1940692306183,-2.37147532523151,0.0117765189695973,5.28336858334735,3.05495723166224,5.61383948078358,5.13987038817869,7.70373059426311,-4.19806880314589,-1.94621179322091,8.51075475047209,1.9985918218402503,1.8107584854529364,TGA
NY.ADJ.NNTY.KD,-255821444.45118332,-243492920.15831375,-231164395.865448,-218835871.57258224,-206507347.2797165,-194178822.98684692,-181850298.69398117,-169521774.40111542,-157193250.10824966,-144864725.8153801,-132536201.52251434,-120207677.22964859,-107879152.93677902,-95550628.64391327,-83222104.35104752,-70893580.05818176,-58565055.765312195,-46236531.47244644,-33908007.17958069,-21579482.886714935,-9250958.593845367,3077565.6990203857,15406089.991886139,27734614.284751892,40063138.57762146,52391662.87048721,64720187.16335297,77048711.45622253,89377235.74908829,101705760.04195404,114034284.3348198,126362808.62768936,138691332.9205551,151019857.21342087,163348381.50628662,175676905.7991562,188005430.09202194,200333954.3848877,212662478.67775726,224991002.97062302,237319527.26348877,249648051.55635452,261976575.8492241,274305100.14208984,286633624.4349556,298962148.72782135,311290673.0206909,323619197.3135567,335947721.6064224,348276245.8992882,360604770.19215775,372933294.4850235,396179179.662933,390208110.776208,390052856.872037,401993439.998123,440775735.841789,467595677.503036,468761300.898798,506543239.74504,492964847.472505,452327392.18745,508547061.7065582,520875585.999424,533204110.29229355,TGA
SH.XPD.CHEX.GD.ZS,0.5394096377131916,0.6188927471824002,0.6983758566516372,0.7778589661208741,0.8573420755900827,0.9368251850593197,1.0163082945285282,1.0957914039977652,1.1752745134670022,1.2547576229362107,1.3342407324054477,1.4137238418746847,1.4932069513438933,1.5726900608131302,1.6521731702823388,1.7316562797515758,1.8111393892208127,1.8906224986900213,1.9701056081592583,2.0495887176284953,2.129071827097704,2.208554936566941,2.2880380460361494,2.3675211555053863,2.4470042649746233,2.526487374443832,2.605970483913069,2.685453593382306,2.7649367028515144,2.8444198123207514,2.92390292178996,3.003386031259197,3.082869140728434,3.1623522501976424,3.2418353596668794,3.3213184691361164,3.400801578605325,3.480284688074562,3.559767797543799,3.6392509070130075,2.90389204,3.42501593,3.58957744,3.43583083,4.50741625,4.38560247,5.47225046,4.73330021,6.05759716,3.92779636,4.81632328,3.82126665,4.79517698,3.9839797,5.00648069,4.47327423,4.81820822,4.85577822,4.80628061,4.75078154,5.33435154,6.27256584,5.467362424805231,5.546845534274439,5.626328643743676,TGA
SL.UEM.TOTL.ZS,3.1644715909090877,3.1478522727272704,3.131232954545453,3.114613636363636,3.0979943181818186,3.081374999999994,3.064755681818177,3.0481363636363596,3.0315170454545424,3.014897727272725,2.998278409090908,2.9816590909090905,2.9650397727272733,2.948420454545449,2.9318011363636316,2.9151818181818143,2.898562499999997,2.8819431818181798,2.8653238636363625,2.848704545454545,2.832085227272728,2.8154659090909036,2.7988465909090863,2.782227272727269,2.7656079545454517,2.7489886363636344,2.732369318181817,2.71575,2.6991306818181826,2.6825113636363582,2.665892045454541,1.35,1.351,1.3,1.708,2.007,2.414,2.864,3.36,3.714,4.12,4.479,4.837,5.18,3.944,2.572,1.09,1.182,1.254,1.41,1.517,1.606,1.647,1.758,1.924,2.028,2.048,2.132,2.248,2.164,2.675,2.111,2.354,2.303,2.100835227272725,TGA
NY.GDP.MKTP.KD,-2570379907.387207,6137829834.36409,5856098258.0583,5227504980.61444,4983069469.11865,4856664332.92,5024455669.66502,5032592899.79342,5556472161.50893,5820283202.69159,6092068996.38388,6735403513.06168,7930447182.12794,7878531024.94948,8514705256.35544,9124026071.46764,9842712161.11329,10178456507.1241,10833997304.5264,11545522371.7561,12402054611.3968,13085912934.9665,13021302861.9769,13630949504.4609,14414571426.6669,15228789050.444,15008430237.2642,16014200843.114,16025756542.6948,16305678292.5205,17601950274.6977,18289226397.408,19716833823.7314,20148598741.3692,20789004085.0082,21277892826.3706,22798428275.9891,24038877877.6187,25188840697.7222,26713932931.4622,27972151936.7461,29034050813.9794,29418042728.4576,30801396632.295,32722107265.8078,33862978438.2739,35638786833.8244,38029978711.5099,39641606104.3034,40848078614.3277,42061729256.0554,41200879648.1279,42938187711.576,43981556030.3594,45340730384.707,45779494041.9295,46291045987.6341,47326964919.9643,48569264671.6842,49340470115.969,45101222687.3401,47178218215.6061,48406720424.4709,48611794724.789,49521793568.79126,TUN
NY.GDP.MKTP.KD.ZG,4.159075118742258,4.138401832774839,-4.5900845072057,-10.7339947136112,-4.67594985374957,-2.53669223321104,3.45486789374496,0.161952471339873,10.4097285861731,4.74781540363225,4.6696317726705,10.5601974806863,17.7427182610332,-0.65464350226631,8.0747823343126,7.15609990912363,7.87685265272428,3.41109584954947,6.44047353293125,6.56752117644017,7.41873959497985,5.51407282903942,-0.493737604022272,4.68191738527311,5.74884326252969,5.6485732365982,-1.44698841417973,6.70137109577689,0.0721590773964209,1.74669912824352,7.94981943665461,3.90454530313198,7.80572887722397,2.18982886145824,3.17841132209441,2.35166985086541,7.14608096782061,5.44094350107467,4.78376247825665,6.05463447898158,4.7099729138049,3.79627166202512,1.32255714828946,4.70239953285241,6.23579072222647,3.4865455430439,5.24409983246916,6.70952097453554,4.23778147502819,3.04345012371552,2.97113275066512,-2.04663389535644,4.21667711535632,2.42993096446429,3.09032803070775,0.967703108220121,1.11742594891074,2.23783867965943,2.62493010870395,1.58784665466504,-8.5918261797364,4.60518674330524,2.6039605888686,0.423648407741425,2.835984816827768,TUN
EG.ELC.ACCS.ZS,80.17201970443352,80.53266009852223,80.89330049261082,81.25394088669952,81.61458128078823,81.97522167487682,82.33586206896553,82.69650246305423,83.05714285714282,83.41778325123153,83.77842364532023,84.13906403940894,84.49970443349753,84.86034482758623,85.22098522167494,85.58162561576353,85.94226600985223,86.30290640394094,86.66354679802953,87.02418719211823,87.38482758620694,87.74546798029564,88.10610837438423,88.46674876847294,88.82738916256164,89.18802955665024,89.54866995073894,89.90931034482765,90.26995073891624,90.63059113300494,90.99123152709365,91.35187192118224,91.71251231527094,92.07315270935965,86.8,88.7,90.4,92.0,93.2,94.2,94.8,97.3,97.8,98.4,99.0,99.2,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,99.9,100.0,100.0,99.8,100.0,99.9,99.9,100.0,102.89236453201977,103.25300492610836,TUN
EG.CFT.ACCS.ZS,82.22243083003957,82.5353754940711,82.84832015810275,83.1612648221344,83.47420948616605,83.78715415019758,84.10009881422923,84.41304347826087,84.72598814229252,85.03893280632417,85.3518774703557,85.66482213438735,85.977766798419,86.29071146245064,86.60365612648218,86.91660079051383,87.22954545454547,87.54249011857712,87.85543478260865,88.1683794466403,88.48132411067195,88.7942687747036,89.10721343873524,89.42015810276678,89.73310276679842,90.04604743083007,90.35899209486172,90.67193675889325,90.9848814229249,91.29782608695655,91.6107707509882,91.92371541501973,92.23666007905138,92.54960474308302,92.86254940711467,93.1754940711462,93.48843873517785,93.8013833992095,94.11432806324115,94.4272727272728,90.5,92.5,94.2,95.6,96.6,97.4,98.1,98.5,98.9,99.2,99.4,99.5,99.6,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,101.93794466403165,102.2508893280633,TUN
SP.POP.GROW,2.604361884546755,0.970589056245348,1.06498559439074,1.18826611419898,1.29533520706636,1.53427467757576,2.03621101484077,2.43868843600501,2.61984941339397,2.68380615175156,2.65493383260085,2.63247494300365,2.63023213779396,2.66159420644742,2.6988937476925,2.74055803153707,2.75122933692104,2.70787824477726,2.62586613924646,2.5463319866113,2.492982345288,2.49061717690193,2.50269797457957,2.51768356163941,2.61506087684539,2.66951367632696,2.63231120828271,2.55712382163164,2.43987392664688,2.29848875759729,2.19968610174394,2.14309706709538,2.06243118067458,1.96447058600616,1.83189586370169,1.63760247276154,1.45744140158175,1.34186402316025,1.23941701054769,1.13967608955401,1.06953869345051,1.02378964217481,0.989948991480907,0.978273219919924,0.960925967691636,0.929565256440937,0.912371670625613,0.919463523549751,0.940565309661396,0.970187555948585,1.019946186598,1.25382492654963,1.27759263330169,1.12039316984351,1.13215769298935,1.12092816818669,1.10043313328375,1.07057592442396,1.02422998971065,0.969662162376028,0.928583172377061,0.828863470070942,0.756904881532985,0.822964272088378,0.8508007506578039,TUN
EN.POP.DNST,24.671669586027747,27.2681900102987,27.5601441812564,27.8895854788877,28.2531990216272,28.6900231719876,29.2802008238929,30.0030316683831,30.7994528836251,31.6372425334706,32.4884397528321,33.3550463439753,34.2440010298661,35.16767507724,36.1297373841401,37.1335865087539,38.1694001029866,39.2171022142122,40.2605303810505,41.2988607106076,42.3413748712667,43.4091786817714,44.5092881050463,45.6441168898043,46.8534822348095,48.1210865087539,49.4046022142122,50.6842301750772,51.9360710607621,53.143640576725,54.3255857363543,55.5024008753862,56.6589855818744,57.783039392379,58.8513195159629,59.8230046343975,60.7012744593203,61.5212924819773,62.2885427394439,63.0024909886715,63.6799433573635,64.3352407312049,64.9752896498455,65.6140447991761,66.2475862512873,66.866271884655,67.4791323377961,68.1024394953656,68.7460092687951,69.4162203913491,70.1278514418126,71.0126673532441,71.9257402162719,72.736122554068,73.564289392379,74.3935311534501,75.2167031410917,76.0262808959835,76.8089662718847,77.5573764160659,78.2809152935118,78.9324536560247,82.12818395350428,83.0549019271732,83.98161990084213,TUN
SP.POP.TOTL,4195467.0,4236386.0,4281744.0,4332926.0,4389417.0,4457282.0,4548972.0,4661271.0,4785003.0,4915162.0,5047404.0,5182040.0,5320148.0,5463650.0,5613116.0,5769074.0,5929998.0,6092769.0,6254876.0,6416191.0,6578156.0,6744050.0,6914963.0,7091270.0,7279157.0,7476092.0,7675499.0,7874302.0,8068788.0,8256396.0,8440023.0,8622853.0,8802540.0,8977173.0,9143141.0,9294102.0,9430550.0,9557948.0,9677148.0,9788067.0,9893316.0,9995123.0,10094561.0,10193798.0,10292225.0,10388344.0,10483558.0,10580395.0,10680380.0,10784504.0,10895063.0,11032528.0,11174383.0,11300284.0,11428948.0,11557779.0,11685667.0,11811443.0,11933041.0,12049314.0,12161723.0,12262946.0,12356117.0,12458223.0,12983625.741071463,TUN
AG.LND.TOTL.K2,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,TUN
SN.ITK.MSFI.ZS,-86.96428571428532,-85.06785714285706,-83.17142857142835,-81.27499999999964,-79.37857142857138,-77.48214285714266,-75.58571428571395,-73.68928571428523,-71.79285714285697,-69.89642857142826,-67.99999999999955,-66.10357142857129,-64.20714285714257,-62.31071428571386,-60.4142857142856,-58.51785714285688,-56.62142857142817,-54.72499999999991,-52.828571428571195,-50.93214285714248,-49.03571428571422,-47.139285714285506,-45.24285714285679,-43.34642857142853,-41.44999999999982,-39.553571428571104,-37.65714285714239,-35.76071428571413,-33.864285714285415,-31.9678571428567,-30.07142857142844,-28.174999999999727,-26.278571428571013,-24.382142857142753,-22.48571428571404,-20.589285714285325,-18.692857142857065,-16.79642857142835,-14.899999999999636,-13.003571428571377,-11.107142857142662,-9.210714285713948,-7.314285714285688,-5.417857142856974,-3.5214285714282596,-1.6249999999995453,0.27142857142871435,2.1678571428574287,4.064285714286143,5.960714285714403,7.857142857143117,9.753571428571831,11.650000000000091,13.546428571428805,15.44285714285752,18.2,19.4,20.0,22.1,25.0,28.0,28.5,30.61428571428587,32.510714285714585,34.4071428571433,TUN
NY.GDP.PCAP.KD,765.0246394172427,1448.83630395438,1367.68995485445,1206.46071052551,1135.24631383135,1089.60221339372,1104.5255212969,1079.66108381028,1161.22647394556,1184.14880378136,1206.97075098088,1299.7590742375,1490.64409150421,1441.99043221097,1516.93021422601,1581.54082812383,1659.81711311088,1670.57974906387,1732.08826274516,1799.43557973198,1885.33908460013,1940.36416322039,1883.06182722553,1922.21555581171,1980.25285437131,2036.99861511121,1955.36866557655,2033.72957287059,1986.14172818704,1974.91475608977,2085.53344874744,2121.01799687505,2239.90278075775,2244.42580547007,2273.72672968822,2289.39738625319,2417.50780982966,2515.06681953268,2602.91985797077,2729.23478470899,2827.37880168248,2904.82176297174,2914.24686308376,3021.58200822647,3179.30352919877,3259.70900061394,3399.49345764333,3594.38175148564,3711.62880949025,3787.66409788783,3860.62285789953,3734.49128324242,3842.55557658763,3892.07528150261,3967.18318997575,3960.92484913663,3961.35248314316,4006.87408980971,4070.14981945375,4094.87794209438,3708.45666254199,3847.2173175684,3917.6320865585,3901.98463495067,4208.3366899471,TUN
NY.GDP.PCAP.KD.ZG,1.3501195751789865,1.3606841807067198,-5.60079485021599,-11.7884352193037,-5.90275307541019,-4.02063410217809,1.36961064503527,-2.25114196161175,7.55472169538858,1.97397582212477,1.92728710501926,7.68770272031978,14.6861846206918,-3.26393533979942,5.19696804784849,4.25930034828819,4.94936859011803,0.648423002026945,3.68186635302825,3.88821507745132,4.77391387809188,2.91857730366509,-2.953174310319,2.0792587911926,3.01929189908651,2.86558156523439,-4.00736401728953,4.00747483958126,-2.33992981753137,-0.565265405682837,5.60118821921662,1.70146147255157,5.60508133631402,0.20192951011866,1.30549756408658,0.689205802982514,5.59581417999837,4.03551993943256,3.49306975686723,4.85281659177524,3.59602689821163,2.73903734593959,0.324463973389456,3.68311780660653,5.21983254278358,2.5290278413725,4.28824956470235,5.73286274177475,3.2619534070399,2.04856930205865,1.92622043893451,-3.26713018338533,2.89368176678101,1.28871798801546,1.92976504925548,-0.157752756538599,0.0107963170930248,1.14914304799336,1.57917938586991,0.607548216589834,-9.43669835870003,3.74173592017368,1.83027791719874,-0.399410951873563,2.0262543289539394,TUN
NY.GDP.DEFL.KD.ZG,9.796407896810564,9.701349379928729,6.4895559228957,30.7004273268263,11.36736839581,16.61206296061,1.52790153638986,4.13144803776915,1.3291078739839,1.3807636599136,6.59928788620157,5.48330617352926,2.88672356635449,8.56080334109936,24.3947260867885,4.9945603416174,2.89755292556768,9.65330909167452,6.46492999055477,10.3878412067223,12.7987624458011,11.4107480094767,16.0076605170415,12.7007164005817,6.9812027481691,3.59712104139886,3.52266784764339,5.17071147982769,7.7041939592454,8.82928330730503,4.47650447770722,7.03680208904586,5.69154486496357,4.69134337171741,4.52605766638574,5.3510954461247,4.35659524908014,14.1253365327371,3.27167597647902,3.36141895778627,3.28357941152886,3.91357764557321,2.28480283262084,2.68475626739917,3.35160946012441,4.17583607671025,3.83382638659022,2.12647656280636,6.34032425229705,3.02304497058495,9.46502454900151,4.57111406039029,4.66181078103054,4.50027018979038,4.66466047449812,4.2138400764201,4.93496360110481,4.71388569389377,7.92485471176592,7.1347612102296,6.31516724506749,4.64771594223068,3.1246184443422,8.47073852655036,3.712662816373779,TUN
NY.ADJ.NNTY.KD,-8136299027.62207,-7412915043.771484,-6689531059.920898,-5966147076.070557,-5242763092.219971,-4519379108.369385,-3795995124.518799,-3072611140.668457,-2349227156.817871,-1625843172.9672852,4222927856.52734,4604862199.58036,5515834369.98048,5425436929.82455,6097534877.02803,6372148382.10648,6518073596.05924,6605507126.89637,7156361702.18833,7489770436.26738,7940638710.14529,8598526020.53402,8671600959.75943,9022634027.76431,9205479630.30904,9293669018.57397,8982560054.34874,9550253625.04855,9679870450.02325,9920316010.57207,10879282445.887,11035335669.4293,10872515278.8733,10805857518.3029,11317943657.1277,11798091341.9476,12697068478.8914,13641899722.0574,14414909594.8731,15273433084.4439,15616259322.523,17484671352.9395,17807143132.7496,18730694483.2061,19603183765.6423,20248757401.0371,21142556136.3453,21754435649.6067,21677795661.1354,23385864622.548,33743334839.687,32129875872.6505,32814687775.5432,33343255185.2396,35770853515.497,37747016889.318,38824254428.0443,39029845742.0783,39872178471.0235,40774934243.4441,37896026381.8175,39271317104.2779,36713507971.110596,37436891954.96094,38160275938.81152,TUN
SH.XPD.CHEX.GD.ZS,1.0098942335008587,1.1040663396781554,1.198238445855452,1.2924105520327487,1.3865826582100453,1.480754764387342,1.574926870564667,1.6690989767419637,1.7632710829192604,1.857443189096557,1.9516152952738537,2.0457874014511503,2.139959507628447,2.234131613805772,2.3283037199830687,2.4224758261603654,2.516647932337662,2.6108200385149587,2.7049921446922554,2.7991642508695804,2.893336357046877,2.9875084632241737,3.0816805694014704,3.175852675578767,3.2700247817560637,3.3641968879333604,3.4583689941106854,3.552541100287982,3.6467132064652787,3.7408853126425754,3.835057418819872,3.9292295249971687,4.023401631174494,4.11757373735179,4.211745843529087,4.305917949706384,4.40009005588368,4.494262162060977,4.588434268238274,4.682606374415599,4.81271935,4.86132765,5.12036419,5.20888519,5.19890785,5.14555788,5.13109922,5.17542839,5.1644063,5.40595293,5.60950756,6.12299299,6.28984737,6.51394987,6.45006084,6.21339941,6.24778175,6.18557453,5.9375186,6.02461243,7.05024958,6.97273922,6.848564816493507,6.942736922670804,7.0369090288481,TUN
SL.UEM.TOTL.ZS,14.597649732620324,14.610187165775402,14.622724598930484,14.635262032085565,14.647799465240643,14.660336898395725,14.672874331550803,14.685411764705885,14.697949197860966,14.710486631016044,14.723024064171126,14.735561497326204,14.748098930481286,14.760636363636367,14.773173796791445,14.785711229946527,14.798248663101608,14.810786096256686,14.823323529411768,14.835860962566846,14.848398395721928,14.86093582887701,14.873473262032087,14.886010695187169,14.898548128342247,14.911085561497329,14.92362299465241,14.936160427807488,14.94869786096257,14.961235294117648,14.97377272727273,15.977,15.647,15.986,16.038,16.36,16.07,15.94,15.476,15.21,14.94,14.4,14.55,14.51,14.23,12.872,12.51,12.365,12.444,13.291,13.049,18.334,17.63,15.934,14.259,15.159,15.557,15.33,15.459,17.153,17.576,16.505,15.301,15.106,15.400045454545458,TUN
NY.GDP.MKTP.KD,-24624624780.88965,-23599814403.770264,-22575004026.65088,-21550193649.531494,-20525383272.41211,-19500572895.292725,-18475762518.173584,-17450952141.0542,-16426141763.934814,-15401331386.81543,-14376521009.696045,-13351710632.57666,-12326900255.45752,-11302089878.338135,-10277279501.21875,-9252469124.099365,-8227658746.97998,-7202848369.860596,-6178037992.741455,-5153227615.62207,-4128417238.5026855,-3103606861.383301,4983495458.56727,5269775231.31336,5251611544.99425,5077973310.83708,5097781821.69487,5299750981.88925,5737885293.30513,6102926184.3107,6498038178.89001,6858945424.65226,7093408658.47848,7684026612.97919,8176083687.44476,9118233745.01833,9945450357.95596,10452668511.6708,10965399652.3846,11848547279.7459,12220817656.1968,12854303430.1863,13976829355.9471,14881585674.2548,15894609936.3319,16901146460.5212,18723891904.5488,20299025448.8812,22066817213.6558,23567695614.7273,24896350765.3932,27234530259.5375,28279643267.7641,29294007439.7726,30789849487.5724,32387183730.1002,33935615078.9833,34998276801.8745,37204541496.6985,39600047064.28,40768765796.4748,42210585952.7826,44147216889.624,46456943698.4243,40963239354.748535,UGA
